"","sigmasq","phi"
"149",1.31649754458532,10.4014468418678
"150",1.17819161240406,9.99280573184278
"151",1.2779237282,12.6128749260002
"152",1.10764943870855,9.45684924348089
"153",1.39669906206029,11.0744825156643
"154",1.4063237956429,12.2745648943542
"155",1.23138023573501,12.546807324094
"156",1.28175151397849,8.89439090610166
"157",1.45454328799066,11.0168368023374
"158",1.44228162326559,12.8220542983473
"159",1.20140167771305,10.5722292048539
"160",1.1088587176503,8.58179265580365
"161",1.45270141960412,12.3778244151705
"162",1.05479646568275,9.81723968202609
"163",1.5189487521045,10.8968865449523
"164",1.32835728749808,10.1504493875457
"165",1.35384236182097,12.0261448662905
"166",1.46985514069396,11.4318507407239
"167",1.48087357943145,13.7443843090456
"168",1.23316457492281,10.6874156986858
"169",1.25640558846597,9.42471699125229
"170",1.19223223849678,15.7744921046026
"171",1.58253522497368,13.2224818329502
"172",1.13842226427497,10.2305274931075
"173",1.08182345008491,9.73979518670002
"174",1.07145451346513,11.4759172182484
"175",1.52429904663291,13.1878591972085
"176",1.60443224613695,12.4801457755438
"177",1.181111245893,10.3202056904378
"178",1.35223953278857,13.4167178661261
"179",1.54499201193173,12.8485071112153
"180",1.37552115512305,9.60122726479968
"181",1.64417828314919,13.2229783280049
"182",1.25093540161056,9.89691570034378
"183",1.54161160504945,12.1163536271847
"184",1.26612181468659,9.18743335436995
"185",1.27782618928553,11.5493603340871
"186",1.31100329764388,9.53097057393857
"187",1.17544792349589,9.42898686850983
"188",1.6300488410847,16.161268704065
"189",1.23964846809858,10.5965133154439
"190",1.43625294175044,11.4818043712217
"191",1.30737882164729,11.1267923712984
"192",1.19389922544368,9.09450514228478
"193",1.31717486851587,10.8521913793443
"194",1.73652989967402,11.6175955007679
"195",1.31357876987043,13.1108162049809
"196",1.06645582951878,10.0799140102112
"197",1.25966615776466,10.5244439506081
"198",1.11331778210808,10.1081318397015
"199",1.48181549114335,12.0510636671857
"200",1.37319497021272,10.4989598068462
"201",1.35587407079965,9.87887897226216
"202",1.17373233957994,12.3476265342345
"203",1.01956429246057,9.11277970932837
"204",1.12876075647023,8.92051296339258
"205",1.19129864894176,10.3019075458459
"206",1.11561188029248,9.30436756537749
"207",1.3926781441609,10.5698026195374
"208",1.0454456971293,11.1464695504541
"209",1.34224486013538,10.1137867577945
"210",0.987355982900623,9.10204285425717
"211",1.62177190697541,10.3211608821418
"212",1.42055683692329,10.4806730518129
"213",1.66053213850298,13.2578357074616
"214",1.00497403721287,10.5631042782729
"215",1.67839382908852,10.8087361120481
"216",1.40111881757982,11.6156133869699
"217",1.48889344046719,9.78471967592217
"218",1.16258462883831,9.69758096799558
"219",1.07549239515185,12.657013587855
"220",1.18634099118703,11.0122675340514
"221",1.11955899680048,11.640351129652
"222",1.56933216029895,13.3588322282472
"223",1.39839256755015,15.3899486336333
"224",1.71764921548285,13.055684552252
"225",1.23505804644015,10.7210951008219
"226",1.51841827968624,15.1304543651135
"227",1.35651671222859,13.6655152570272
"228",1.42871271947493,11.1082020447137
"229",1.33251389944642,11.9254395652252
"230",1.3285449513687,10.4358235635717
"231",1.73892377661597,11.9180249898975
"232",1.38630646451043,11.0254759271502
"233",1.61116771120324,14.4195083402561
"234",1.07529942276109,10.7841533009013
"235",1.13953325141081,9.74649467356206
"236",1.07722813214838,9.62916041606704
"237",1.80016417505949,14.2492536176432
"238",1.36465786402931,9.38525455509064
"239",1.25289555760949,12.9711395916577
"240",1.22346525683217,9.89232790674054
"241",1.60335014504141,11.0108149825728
"242",0.89090654447965,8.38964902049289
"243",1.26735194451408,10.1293639589403
"244",1.2726480664501,10.612213936773
"245",1.40783665715822,11.8600310056425
"246",1.53037442956307,10.4963793707356
"247",1.52029320804419,10.8339484158776
"248",1.74260301031397,11.4859764484679
"249",1.42539717744639,12.7724176500489
"250",1.30776658414326,10.3537592142057
"251",1.61792760757703,11.229335642498
"252",1.45897055723648,11.4154036239127
"253",1.13891133294066,9.40424057272142
"254",1.37791745689176,10.326599748365
"255",1.20241561544885,9.27470051507956
"256",1.3045868984075,10.8197469441412
"257",1.67323940063769,12.5587972858047
"258",1.25747525667097,9.40978632342485
"259",1.21653937256573,14.2613951844281
"260",1.45007349175633,9.9778417485584
"261",1.13627816804008,7.89605489163523
"262",1.16443803219061,10.4824169613371
"263",1.3000814813274,10.7971148471596
"264",1.04973575852281,9.12103443968529
"265",1.1534034907285,9.33580524522488
"266",1.35141130440047,12.411883116829
"267",1.84302893466787,15.5496724513225
"268",1.38417130069443,10.8739745083173
"269",1.11100456470061,9.34057608085053
"270",1.35662135734961,10.0206063194238
"271",1.20126414043247,9.40324824040078
"272",1.13158839720403,11.2559936563319
"273",1.24959099370226,10.1739555009563
"274",1.28684270567965,13.492281882678
"275",1.19809188789208,8.84688248579208
"276",1.27896430510637,11.8141558288369
"277",1.47223395311825,8.82220946234047
"278",1.31792732253925,10.876675123827
"279",1.11104677801344,10.8363212230804
"280",1.35861145392897,9.6633829062469
"281",1.19639370530722,9.36584172584217
"282",1.41834219958126,12.6547647563948
"283",1.48363388903991,15.4397477213473
"284",1.13356433551956,9.43903778214236
"285",1.74346245480085,13.7851929182153
"286",1.17986572892367,14.6131406900578
"287",1.30699385300657,10.4028893640191
"288",1.236038233101,13.143246932041
"289",1.13815665909072,11.2587345428803
"290",1.20233785042411,8.87141450980268
"291",1.53102221282197,12.0080897057734
"292",1.4311493683777,9.37733220667478
"293",0.942730457309007,9.01439286083227
"294",1.35218697862117,9.86771385200618
"295",1.02518333668707,9.22102352845996
"296",1.36464583355349,12.1091272959662
"297",1.35745083482795,11.111091936426
"298",1.30037524835514,9.89199920356247
"299",1.28314143844052,11.8599519938866
"300",1.43126201020979,10.9861531242819
"301",1.62391784985578,16.4490459882954
"302",1.07175166559185,10.4579006284892
"303",1.49873328258385,9.24505778154268
"304",1.41630682984764,9.91337733761328
"305",1.44079556900793,12.2298994386137
"306",1.03586690564332,9.41583241182987
"307",1.12818747582494,8.7475432849535
"308",1.35795414502106,12.6742117876093
"309",1.24722409646548,10.0741103431634
"310",1.21637661050346,9.13122794976986
"311",1.82127438524985,13.7243139567518
"312",1.65354917529189,13.1742683241876
"313",1.34064174158935,10.1124980615022
"314",1.36818451957447,11.860007608563
"315",1.17245634259111,10.6645539495428
"316",0.84217243787013,9.24066862161337
"317",1.27571968899578,11.3145946513893
"318",1.39096587003165,10.9023963476533
"319",1.17059058748493,10.3609288189408
"320",1.28071069729191,10.0295996129732
"321",1.37635820982436,11.5552086748207
"322",1.34871644132831,11.7295663391304
"323",1.47456384754643,10.4755077764553
"324",1.45270923820663,11.7028063294958
"325",1.18827516484638,10.304097306983
"326",1.32106570044497,10.6617688698637
"327",1.4114085850931,8.95044237573755
"328",1.65120443274018,13.6067407930058
"329",1.04035358873749,9.13945337785031
"330",1.38328671081833,11.0443447805534
"331",1.22831100680308,10.1073969522195
"332",1.10452338485872,9.5263513850191
"333",1.13085592378367,10.5161984989299
"334",1.61961625684551,13.0435081606957
"335",1.44470215290645,13.6796432234729
"336",1.45992715497762,11.1852158661357
"337",1.02669863242007,8.8353730182316
"338",1.26062749387939,10.0544048512668
"339",1.35600050203111,10.9065366009641
"340",1.6760415475495,11.6568453868737
"341",1.27370463554405,10.1190765359472
"342",1.37972407397002,9.38514119966976
"343",1.42244780012577,11.8599471787005
"344",1.18539561509265,10.0524648714373
"345",1.26630577769182,11.3155265305171
"346",1.10982080350502,9.96316366663872
"347",1.39673762794665,11.4104795281086
"348",1.50859586742288,12.2965057763927
"349",1.10216227375785,10.6211777386991
"350",0.992053327093862,13.0537635573423
"351",1.22041874341508,8.78160707397453
"352",1.26702051189786,10.4309735273957
"353",1.30923355659533,9.59143263017563
"354",1.33666020057678,12.8239342852292
"355",1.11086157995647,11.9196953172643
"356",1.12547086463899,9.89210741315835
"357",1.07581033317995,11.0914663254222
"358",1.2210576267542,10.7023242152843
"359",1.45143227953059,11.192808069578
"360",1.25135946898578,12.1820979098659
"361",1.23572043657425,11.8599802151212
"362",1.07207123971054,9.46483426698865
"363",1.14438655458577,10.6272338160163
"364",1.41574664947473,10.7292137892008
"365",1.36704513839338,9.28854095463408
"366",1.2520046961028,8.39157336973375
"367",1.28931167667798,10.5305833799288
"368",1.3762559884275,10.2338154055155
"369",1.43320997049901,12.7810773822925
"370",1.04636918031466,10.2321959876094
"371",1.88378291526879,13.8788074034161
"372",1.69742349292411,11.8599911427331
"373",1.51690553674142,10.8191325332064
"374",1.43463422205431,13.5735163049344
"375",1.71022047787526,12.7247253945364
"376",1.47050199169801,11.4761443683484
"377",1.56942168826439,11.8600043088283
"378",1.08849109401123,10.408519354682
"379",1.26377645248234,9.48422863143607
"380",1.36709631906008,13.7024726419381
"381",1.50240527321131,10.6860222434687
"382",1.11356782287934,10.5447418879629
"383",1.03362945214814,8.23155486653938
"384",1.20289893615218,8.27142132620048
"385",1.54524041844039,10.9334831998484
"386",1.30652946701716,11.1105522034141
"387",1.32460301849565,11.8598350212582
"388",0.806707147772688,8.28681095551941
"389",1.93443132601048,16.1490522556809
