"long","lat"
2.99032144529668,11.6256178650348
2.99649730602879,11.619699381145
3.00608490683652,11.6351877260917
3.0058455380271,11.6221397044211
2.98881053661877,11.621339616047
2.99461197927501,11.628603408961
3.0051552066076,11.6298516738208
2.99683022073496,11.6199099978583
3.0037930434279,11.6249274820721
2.99286276285955,11.6298454594056
2.99944235628843,11.6221363883512
2.99685763921614,11.633802086704
3.00440225544934,11.6187632660048
3.00085564183743,11.62217558723
2.98790411132346,11.6309017412207
2.99077419983744,11.6333451489904
2.99724932168604,11.6284047128659
2.9859620719953,11.6240502003085
2.98632871772051,11.6352960555766
2.98810950703779,11.6199866569583
2.99243364782112,11.6317356538768
3.00172790550881,11.623474706533
3.0112385854378,11.5369733685727
3.0141625572948,11.5265051065564
3.0128979577544,11.5426249569959
3.00852738152332,11.5378222920249
3.01080347875542,11.5569805998157
2.9965408916753,11.5578714725044
3.00152279584976,11.5736001103293
3.00067501201636,11.569267880895
3.16152644095925,11.0333029393634
3.15613533431385,10.9952017097393
3.16119997137502,11.0335727730856
1.51317227701256,11.1954461408157
2.08502832112152,7.78048375210563
1.9678749622713,7.88938684521723
2.22652461767706,6.97964733177576
2.5402867431541,7.46403287160866
2.54162750296324,9.33316423061662
2.53516514392773,9.33316731721831
2.54011009709231,9.33701290204546
2.56337500531605,9.34690087270839
1.45572030304408,10.1192603248845
0.990146728132356,10.7260692215614
0.995836433741025,10.7331020218386
3.54286773657745,11.7020871293877
3.29754828971205,11.8615767060813
2.47975318790653,7.18339526215984
1.87482887025693,6.43864233559938
1.85554282605731,6.37453469926103
1.84015197577797,6.43706535768651
1.83150346315554,6.40816492276913
1.53543744680127,10.4458846028774
1.70689754547777,6.71464628376082
1.71506063907319,6.702328203943
1.78454957634039,6.68923726879603
1.7392475756852,6.71557787425427
1.45665256324189,10.416736761465
1.90180206012189,11.0644126044245
1.89651094095181,11.0620420312602
1.90461362822627,11.0611742593457
2.98777089990061,11.0639955949155
2.98436745438163,11.1466291392712
2.99608076959879,11.1462191120815
2.9938406849157,11.1604926958294
3.00778324536504,11.060928407665
1.87252744991541,7.05247214755213
1.94124903163716,7.02823419965948
2.34622068906463,8.09154385389453
2.35340528982643,8.00739098041761
2.34040689067595,8.08706313546048
2.12390184429558,8.24379952895263
1.97754966313933,7.56749679102886
0.961740854320208,10.4171183293893
1.96246222072331,8.3248479412745
2.2009482023217,9.03239743630269
1.91549512113254,8.27296533862235
3.18519282374515,11.6525088550842
1.45389912633191,10.4174702566332
2.32865395664684,7.25066129428133
2.32097011440609,7.2812274940471
2.33914308981599,7.2311353209273
2.33821647633484,7.25202459975624
2.31429955487594,7.25236195323071
2.30859164029174,7.24288131427179
2.33247029117229,7.23666951279719
2.32146940245133,7.22291505116041
2.32654900466641,7.24595531109286
2.34123314558678,7.27140113997812
2.32629242449892,7.24574831260851
2.34513933649782,7.24433736138705
2.32521685964066,7.24053033207822
2.33984947899509,7.2393341341752
2.32947221195676,7.263307060836
2.32907957094446,7.24366275020081
2.4060492115259,11.6655107691281
2.3925109254841,11.666231506852
2.37270736431286,11.681864132374
2.31305068518196,8.00567585435484
2.29642433997448,8.01613719126857
2.47614322679805,11.0034768757635
1.56457562262539,9.28041844464883
1.92579214630914,7.21064124410049
2.73014085819486,10.8871739084946
1.9453165353944,7.18708345677295
2.63364221466234,10.8159611236162
2.70081099588323,10.8218256934767
2.55206700293694,10.8042447943115
2.59443965717873,10.8207836079072
2.61362997818864,10.8153631636103
2.54717317353087,10.8183269621065
2.61182336531364,10.8132180302111
2.55408246271989,10.8002198518621
2.50662174900397,10.8836321347513
2.82639315458823,10.0480229053341
1.93633710367995,8.05977019372654
2.00143012692847,7.75032224978414
2.06846129208992,7.92797035567724
2.03298132739289,7.92279865590888
2.0740245109153,7.91624572581846
2.02741688674823,7.92085149227911
2.03633630924254,7.92111755697643
1.97401097671518,7.71274701685009
2.00861914931485,7.7777075804584
1.96212735346723,7.71397522270767
2.01711029538424,7.77794270307173
3.17743208755636,12.0707952840865
2.90764074365224,11.8869957954603
3.70528341725193,10.9308377624327
2.41565295172138,7.76669613067002
2.74133613636297,11.019419733434
2.62341173245439,10.7913776673669
2.65846460514851,10.2170851262793
2.49359162817536,7.17064108042203
2.08845868321412,7.17244391562778
1.55543469140614,9.24340831636392
2.15069042322921,6.99867742950813
2.1698468565145,9.16418237817643
2.93880917864468,11.1421104973491
2.43300820929849,11.2923794858031
1.47657647541877,10.8903971468342
1.93716305811142,8.74007857611603
3.39071392245903,11.8661792916103
3.24205850612149,11.5039837134118
3.03015881613217,12.1655719255906
3.39788473370687,11.8635411046408
1.45924977165754,10.8514311803452
3.04823362889547,11.984089780036
1.38699448457722,10.7493132419925
1.46503542359011,10.8547326437521
2.30037900581815,7.97141005578075
1.42144575016319,10.7894405553251
3.38971555066215,10.2885937248141
1.48524174304918,10.8949501564835
3.08723721974788,12.1053315225653
1.43481115517822,10.8194798846332
3.14176552692419,11.9876038563941
1.47127707966393,10.8208260081944
1.68094078489853,10.7913225600053
1.20523113283635,10.7289544603331
1.56199562222472,9.32273976405962
1.48405122333748,10.8982514097374
1.8876750235426,8.41745549714242
1.31072721838487,10.6698523708749
1.65943407459205,9.01275037418981
1.50319763117795,9.2779651032216
1.22615845004916,10.6650702816924
1.51837992603413,9.24453157412868
0.993888388511152,11.0407570696704
1.2591474193751,10.6160237816919
1.27196874067773,10.6216763451402
1.01724701945588,10.4012977369034
1.03304503895948,10.6239017353804
1.1466404249057,10.8198452725693
2.47339902625355,7.42114087078777
1.24397483932464,10.4940235237818
1.24220410710555,10.4910351733115
1.29179052154747,10.5467927565045
1.23766271403439,10.5055414416133
1.24506453364364,10.4936620793096
1.30009320530461,10.5387785841569
1.29005608177343,10.5428246699045
1.28852388224378,10.5433290456768
1.29676624475409,10.5577359945481
1.28958805481147,10.5399927135149
1.28768103505678,10.5463249180497
1.30351407776701,10.5444792345517
1.30204616473775,10.5499641816351
1.30940996758231,10.5466749153128
1.24618150579881,10.4953664755846
1.29678370175371,10.5469079774772
1.29657361531941,10.5530698027736
1.29094572463762,10.5457542116378
1.30610841558425,10.5545564394248
1.31036490702459,10.5518452833024
1.30271378415906,10.5556521856176
1.31868627872927,10.5537152346701
1.31040097100598,10.5599580059922
1.31689219343058,10.563497200803
1.29354111153519,10.5240094634915
1.31581581022934,10.5726350682119
1.28390957546908,10.5129452950221
1.29028777961446,10.5257337309389
1.28332269654942,10.5261846003231
1.29348368267325,10.5245356360519
1.28471074161536,10.5207289013423
1.28361189293169,10.526340120268
1.23359511150227,10.5004759799139
1.242675169766,10.4986091088862
1.24851433671671,10.5044971635316
1.24128102651198,10.5015290598262
1.24269522085945,10.5090879812262
1.24293576044152,10.5082281938138
1.29953906488852,10.5327281036449
1.24880639159256,10.4976495577574
1.23825180509282,10.5076554767247
1.23892354799521,10.4904851952514
1.277084093866,10.5170872519266
1.28524622155306,10.5245033566109
1.2851836151621,10.5147732480381
1.28606686639825,10.5239471260905
1.27979995362757,10.5171701338134
1.28157755943815,10.515678672592
1.29177598499808,10.5149510478754
1.28255736391216,10.5252457272782
1.28059641263374,10.5200334503536
1.28844710509198,10.5154912279848
1.81814812781856,9.57229063311596
1.52085996222422,9.79826721674229
1.91570854482658,9.53165457436766
1.55590005120974,9.318947431287
1.56558767765464,9.80109483269966
1.48870156908684,9.78133334968002
1.78271791302053,9.88449553345194
1.52529838105782,9.90715211314266
1.85096745083198,9.84980250333244
1.75858088068834,9.71099556630275
1.58937206795363,9.68030022357673
1.90928002319024,9.42667702792322
1.74080462065178,9.69342991793699
1.55826896509716,9.75373339324015
1.56821520115769,11.3352616714132
2.92436439115196,12.2592345710723
3.22782295548837,11.943976966345
1.5018378554169,10.0367164081345
1.61578279686652,6.83568637430126
